date,sales,cluster,Test_Forecast,Test Forecast,test_Forecast_prophet_online
2016-04-20,239893.058054,Cluster 1,185324.80017648745,283698.51597153465,278765.58615915896
2016-04-21,350068.794372,Cluster 1,185324.80017648745,269571.6916529608,256093.98642094072
2016-04-22,185505.168956,Cluster 1,185324.80017648745,247687.2550108182,173531.67389803767
2016-04-23,228667.90897,Cluster 1,185324.80017648745,260862.7026528581,215722.3788756771
2016-04-24,250029.300023,Cluster 1,185324.80017648745,285532.84383182455,234754.98536029292
2016-04-25,162896.8671,Cluster 1,185324.80017648745,302038.11287671793,168973.4709884228
2016-04-26,150961.2470095,Cluster 1,185324.80017648745,266894.98353077355,158719.54583243158
2016-04-27,157017.965978,Cluster 1,185324.80017648745,286076.6771021851,165351.55479625214
2016-04-28,124305.348981,Cluster 1,185324.80017648745,272234.078467678,137927.80931686208
2016-04-29,164287.508902,Cluster 1,185324.80017648745,250789.9468829168,202859.8195099792
2016-04-30,242173.50904,Cluster 1,185324.80017648745,263700.31082405767,249782.37530132176
2016-05-01,611591.87751,Cluster 1,185324.80017648745,287874.1004541174,279025.9519693004
2016-05-02,196575.36933,Cluster 1,185324.80017648745,304047.29284661426,209470.81962394304
2016-05-03,179223.106001,Cluster 1,185324.80017648745,269611.2254802169,202310.41446188776
2016-05-04,192741.917981,Cluster 1,185324.80017648745,288406.993844874,213140.88294908905
2016-05-05,147999.675051,Cluster 1,185324.80017648745,274842.89967141853,187513.61927520827
2016-05-06,184114.08012,Cluster 1,185324.80017648745,253830.2121155657,244701.3396097172
2016-05-07,503551.313938,Cluster 1,185324.80017648745,266480.8273538568,299649.8392047281
2016-05-08,370940.33608,Cluster 1,185324.80017648745,290168.2538195644,329782.3556618715
2016-05-09,172037.15,Cluster 1,185324.80017648745,306016.0498828278,259176.1311716688
2016-05-10,155422.531022,Cluster 1,185324.80017648745,272272.81707763666,254290.22068460067
2016-05-11,170569.2019965,Cluster 1,185324.80017648745,290690.4251905627,267248.19989698444
2016-05-12,262137.514,Cluster 1,185324.80017648745,277399.2334814331,245405.60102825856
2016-05-13,157869.2801,Cluster 1,185324.80017648745,256809.30951893897,172543.09251482537
2016-05-14,211857.387014,Cluster 1,185324.80017648745,269205.4010253616,223232.1192034659
2016-05-15,247326.604104,Cluster 1,185324.80017648745,292416.2495135198,249382.01773050215
2016-05-16,169125.552004,Cluster 1,185324.80017648745,307945.19679105404,174792.66999399278
2016-05-17,148162.65596,Cluster 1,185324.80017648745,274880.85936168977,166417.29514790542
2016-05-18,162112.26202,Cluster 1,185324.80017648745,292927.91508507665,175931.96686248618
2016-05-19,130845.23808,Cluster 1,185324.80017648745,279904.1348957794,151476.60610949324
2016-05-20,160852.768692,Cluster 1,185324.80017648745,259728.46908959447,125903.26476974164
2016-05-21,204444.619977,Cluster 1,185324.80017648745,271875.1580272055,174921.34281168968
2016-05-22,231314.59393,Cluster 1,185324.80017648745,294619.01682475914,199756.5283950678
2016-05-23,159239.666342,Cluster 1,185324.80017648745,309835.5301284008,123404.653704717
2016-05-24,131220.05321,Cluster 1,185324.80017648745,277436.4291772214,113749.39260056982
2016-05-25,153613.5077,Cluster 1,185324.80017648745,295120.38803223654,122183.03896731931
2016-05-26,131791.794081,Cluster 1,185324.80017648745,282358.63914659776,96869.27425509684
2016-05-27,200960.836334,Cluster 1,185324.80017648745,262588.8966829259,143346.9955927436
2016-05-28,178813.975016,Cluster 1,185324.80017648745,274491.200897084,194298.05568184395
2016-05-29,219473.23399,Cluster 1,185324.80017648745,296777.465707248,222457.29079934309
2016-05-30,178025.1603,Cluster 1,185324.80017648745,311687.8310593851,149242.62498898697
2016-05-31,221828.381034,Cluster 1,185324.80017648745,279940.58230071154,143906.20518262676
2016-06-01,192097.775359,Cluster 1,185324.80017648745,297268.749565322,155651.26054780866
2016-06-02,157327.6369,Cluster 1,185324.80017648745,284763.76011937874,132245.77423956123
2016-06-03,173676.04402,Cluster 1,185324.80017648745,265391.77407838433,188265.09334738785
2016-06-04,229121.948008,Cluster 1,185324.80017648745,277054.6104154324,244401.0096733815
2016-06-05,261344.539,Cluster 1,185324.80017648745,298892.48774461943,277103.3338145627
2016-06-06,168694.39803,Cluster 1,185324.80017648745,313502.8646993889,208323.493023846
2016-06-07,150273.05210200002,Cluster 1,185324.80017648745,282394.3532537621,206993.70823868425
2016-06-08,166490.091,Cluster 1,185324.80017648745,299373.8872475349,222370.3810871646
2016-06-09,126302.27002,Cluster 1,185324.80017648745,287120.4913560284,201903.0085531896
2016-06-10,152357.189765,Cluster 1,185324.80017648745,268138.259100822,165205.13422710245
2016-06-11,192248.91901,Cluster 1,185324.80017648745,279566.4455439057,217445.31858899747
2016-06-12,212623.12097,Cluster 1,185324.80017648745,300964.95670318435,246033.31631471796
2016-06-13,154655.486987,Cluster 1,185324.80017648745,315281.3808480151,173349.62044350177
2016-06-14,138141.587,Cluster 1,185324.80017648745,284798.7556668562,167617.20505529217
2016-06-15,166472.523034,Cluster 1,185324.80017648745,301436.6707119082,178511.07590262376
2016-06-16,137633.851001,Cluster 1,185324.80017648745,289429.8064539175,154104.2577825575
2016-06-17,167866.37298,Cluster 1,185324.80017648745,270829.48634351743,137330.97811696876
2016-06-18,222044.526,Cluster 1,185324.80017648745,282027.7439159516,184423.48370104007
2016-06-19,184039.372939,Cluster 1,185324.80017648745,302995.7287177065,208078.7347212687
2016-06-20,163226.912042,Cluster 1,185324.80017648745,317024.1142268558,130480.38554837476
2016-06-21,142546.72,Cluster 1,185324.80017648745,287154.782817318,119807.99510137636
2016-06-22,157061.457301,Cluster 1,185324.80017648745,303457.95209660474,125225.69052522746
2016-06-23,128582.77325,Cluster 1,185324.80017648745,291692.65939185896,96653.5765215288
2016-06-24,150425.321,Cluster 1,185324.80017648745,273466.5675655768,141694.7086234861
2016-06-25,590138.145,Cluster 1,185324.80017648745,284439.52231006074,194559.8730084006
2016-06-26,213934.238929,Cluster 1,185324.80017648745,304985.64270704257,208449.9041239272
2016-06-27,148181.034966,Cluster 1,185324.80017648745,318731.78476059175,129255.22978091455
2016-06-28,134939.36,Cluster 1,185324.80017648745,289463.4079887569,116633.12594839814
2016-06-29,145423.967083,Cluster 1,185324.80017648745,305438.56640461495,120550.54633857468
2016-06-30,129296.39696,Cluster 1,185324.80017648745,293909.98496402724,86382.40202541185
2016-07-01,203509.48301,Cluster 1,185324.80017648745,276050.59215265105,197296.19884316224
2016-07-02,246426.80705,Cluster 1,185324.80017648745,286802.77703998296,260303.8061851647
2016-07-03,497699.70594,Cluster 1,185324.80017648745,306935.520714188,285426.54571915115
2016-07-04,189164.507963,Cluster 1,185324.80017648745,320405.09789573424,207566.31105601645
2016-07-05,169631.248944,Cluster 1,185324.80017648745,291725.58488193725,201097.9066301764
2016-07-06,182015.881019,Cluster 1,185324.80017648745,307379.3318341848,211753.07187709765
2016-07-07,135894.168976,Cluster 1,185324.80017648745,296082.69915683806,183077.43395366392
2016-07-08,164920.713,Cluster 1,185324.80017648745,278582.62757624016,142153.36235038325
2016-07-09,197181.939946,Cluster 1,185324.80017648745,289118.4843750105,202021.47254701797
2016-07-10,210076.74721,Cluster 1,185324.80017648745,308846.1682404437,223914.34459435745
2016-07-11,154581.241999,Cluster 1,185324.80017648745,322044.74488448864,143244.78231324363
2016-07-12,141849.53112,Cluster 1,185324.80017648745,293942.2480114763,134311.7414839554
2016-07-13,149359.262993,Cluster 1,185324.80017648745,309281.0501230209,141597.91882925117
2016-07-14,121199.578969,Cluster 1,185324.80017648745,298211.699526419,110976.2163956566
2016-07-15,160565.116076,Cluster 1,185324.80017648745,281063.719829815,134920.50239034093
2016-07-16,190314.011017,Cluster 1,185324.80017648745,291387.6009430953,196053.86657331197
2016-07-17,203474.538614,Cluster 1,185324.80017648745,310718.37458180496,219184.871677072
2016-07-18,160113.03201999998,Cluster 1,185324.80017648745,323651.40307111206,139684.09007339296
2016-07-19,138191.63713,Cluster 1,185324.80017648745,296114.3130892963,131756.3987966838
2016-07-20,156913.30797,Cluster 1,185324.80017648745,311144.5068784142,140287.40190358175
2016-07-21,122832.966917,Cluster 1,185324.80017648745,300297.86557116034,110455.17401762534
2016-07-22,151848.40826,Cluster 1,185324.80017648745,283494.89386205515,142754.469249509
2016-07-23,179737.1141,Cluster 1,185324.80017648745,293611.06412490725,204220.1362979268
2016-07-24,377479.385938,Cluster 1,185324.80017648745,312552.91315396084,230944.28766774465
2016-07-25,156048.2211,Cluster 1,185324.80017648745,325225.73617238656,148109.39440584136
2016-07-26,139030.363947,Cluster 1,185324.80017648745,298242.67740383133,140134.66633882088
2016-07-27,151970.765985,Cluster 1,185324.80017648745,312970.47190144844,148330.72317716057
2016-07-28,120031.132986,Cluster 1,185324.80017648745,302342.0590942833,118102.3109923234
2016-07-29,154412.408949,Cluster 1,185324.80017648745,285877.1540003718,159465.7043424753
2016-07-30,197353.72007,Cluster 1,185324.80017648745,295789.79244166176,222440.8043909397
2016-07-31,218826.654214,Cluster 1,185324.80017648745,314350.5418118183,251498.31424477807
2016-08-01,201309.502,Cluster 1,185324.80017648745,326768.39455136034,171325.56524405707
2016-08-02,177871.5859463,Cluster 1,185324.80017648745,300328.2201906025,165421.44710271904
2016-08-03,187560.82704,Cluster 1,185324.80017648745,314759.6995053237,176503.56618655144
2016-08-04,145456.578114,Cluster 1,185324.80017648745,304345.1245599858,147921.0851304325
2016-08-05,170146.040174,Cluster 1,185324.80017648745,288211.48436558346,146995.24730964677
2016-08-06,192393.43902,Cluster 1,185324.80017648745,297924.68593442533,209463.010723154
2016-08-07,203753.411997,Cluster 1,185324.80017648745,316112.0031627121,238576.8654687053
2016-08-08,161574.998967,Cluster 1,185324.80017648745,328280.01548614446,156596.06726062775
2016-08-09,140406.149033,Cluster 1,185324.80017648745,302371.8029953528,150389.83687904154
2016-08-10,158358.447998,Cluster 1,185324.80017648745,316512.9288268538,160869.4272370324
2016-08-11,139418.698018,Cluster 1,185324.80017648745,306307.8894423335,132272.24057461132
2016-08-12,172756.94393,Cluster 1,185324.80017648745,290498.8492785524,146030.33425256496
2016-08-13,154759.776012,Cluster 1,185324.80017648745,300016.62653591286,208087.4640029585
2016-08-14,167281.286991,Cluster 1,185324.80017648745,317838.0248731069,238292.3331527083
2016-08-15,166110.872,Cluster 1,185324.80017648745,329761.2234331724,157911.07422369532
2016-08-16,166261.095984,Cluster 1,185324.80017648745,304374.2700300096,152568.1002819317
2016-08-17,173860.99102,Cluster 1,185324.80017648745,318230.8841318186,163211.18946704618
2016-08-18,133567.1019505,Cluster 1,185324.80017648745,308231.16456705425,134646.64239434883
2016-08-19,160720.987695,Cluster 1,185324.80017648745,292740.1936585335,148574.65920757718
2016-08-20,187776.956,Cluster 1,185324.80017648745,302066.47843484365,209777.9422553082
2016-08-21,201618.959027,Cluster 1,185324.80017648745,319529.3199692157,238942.08562630528
2016-08-22,164332.953954,Cluster 1,185324.80017648745,331212.63028514816,157406.8376090856
2016-08-23,151595.594896,Cluster 1,185324.80017648745,306336.44852141564,150780.8943724676
2016-08-24,158165.12097,Cluster 1,185324.80017648745,319914.2751141708,159535.3985928772
2016-08-25,129106.61002,Cluster 1,185324.80017648745,310115.7444465073,129445.876424121
2016-08-26,157305.634982,Cluster 1,185324.80017648745,294936.443413519,131051.52326491004
2016-08-27,178496.216942,Cluster 1,185324.80017648745,304075.08843292977,189133.8063076569
2016-08-28,200352.586988,Cluster 1,185324.80017648745,321186.5871315558,215774.52157632765
2016-08-29,161805.403942,Cluster 1,185324.80017648745,332634.83562383126,132270.2271876534
2016-08-30,143015.996995,Cluster 1,185324.80017648745,308259.1490530604,122659.10961067645
2016-08-31,173539.640032,Cluster 1,185324.80017648745,321563.79718920664,130649.6601026662
2016-09-01,166661.743005,Cluster 1,185324.80017648745,311962.4076078976,99314.74970889982
2016-09-02,207204.21395,Cluster 1,185324.80017648745,297088.50582273933,179697.16207598406
2016-09-03,246864.469965,Cluster 1,185324.80017648745,306043.2862946951,241617.96008229285
2016-09-04,271125.60747,Cluster 1,185324.80017648745,322810.5109835727,272480.3434397303
2016-09-05,194447.98303,Cluster 1,185324.80017648745,334028.4269677232,193513.64156917387
2016-09-06,172985.080992,Cluster 1,185324.80017648745,310143.1658999367,188005.04452443548
2016-09-07,180945.64595,Cluster 1,185324.80017648745,323180.1317808465,199705.5908419208
2016-09-08,140830.426952,Cluster 1,185324.80017648745,313771.9169148872,172185.15579830343
2016-09-09,164441.938996,Cluster 1,185324.80017648745,299197.2699114619,162150.0067376872
2016-09-10,219317.628919,Cluster 1,185324.80017648745,307971.8850902546,222496.5796709761
2016-09-11,246023.59215,Cluster 1,185324.80017648745,324401.7623744623,251857.65838142755
2016-09-12,158712.467029,Cluster 1,185324.80017648745,335393.9800147737,171511.92865399702
2016-09-13,134542.40001,Cluster 1,185324.80017648745,311989.277356658,164509.60101153702
2016-09-14,154503.849979,Cluster 1,185324.80017648745,324763.9466031337,174842.14039189948
2016-09-15,133238.880014,Cluster 1,185324.80017648745,315545.01988273807,146640.47074206462
2016-09-16,174337.343399,Cluster 1,185324.80017648745,301263.6068182512,148095.95162140994
2016-09-17,210906.650011,Cluster 1,185324.80017648745,309861.68153119646,207007.95557998092
2016-09-18,238866.00649,Cluster 1,185324.80017648745,325960.9986563012,235156.44436105457
2016-09-19,164524.43700900002,Cluster 1,185324.80017648745,336732.05888020457,153700.09156136596
2016-09-20,145609.756029,Cluster 1,185324.80017648745,313798.24605897535,145536.19637927914
2016-09-21,160973.86204,Cluster 1,185324.80017648745,326315.8959360694,153984.3572284164
2016-09-22,122159.80606,Cluster 1,185324.80017648745,317282.44898711325,124541.2862947985
2016-09-23,170598.93387,Cluster 1,185324.80017648745,303288.3701548394,128674.2144409804
2016-09-24,202243.458898,Cluster 1,185324.80017648745,311713.4562997068,184844.95483910255
2016-09-25,226827.63692,Cluster 1,185324.80017648745,327488.8639556008,210277.01585492116
2016-09-26,161213.59531,Cluster 1,185324.80017648745,338043.216329547,126746.70333731949
2016-09-27,134420.91502,Cluster 1,185324.80017648745,315570.8192988247,115892.28706074972
2016-09-28,153857.851015,Cluster 1,185324.80017648745,327836.6208958987,121137.91001295268
2016-09-29,119918.391979,Cluster 1,185324.80017648745,318984.9219666655,89292.68491450683
2016-09-30,170926.83996,Cluster 1,185324.80017648745,305272.39635875705,176591.7786537455
2016-10-01,286127.305006,Cluster 1,185324.80017648745,313527.9743710725,237389.5551599317
2016-10-02,317995.99695,Cluster 1,185324.80017648745,328985.9894393992,266770.5712503914
2016-10-03,201455.28994,Cluster 1,185324.80017648745,339327.99400699174,186859.139654463
2016-10-04,170326.142999,Cluster 1,185324.80017648745,317307.72933303646,179476.512326565
2016-10-05,189027.93702,Cluster 1,185324.80017648745,329326.7496999578,189007.8634227347
2016-10-06,141691.555912,Cluster 1,185324.80017648745,320653.1421195377,158937.57844713103
2016-10-07,175007.643318,Cluster 1,185324.80017648745,307216.50503886805,150702.45105265747
2016-10-08,225952.18405,Cluster 1,185324.80017648745,315305.9853296952,210064.1641719359
2016-10-09,264512.81498,Cluster 1,185324.80017648745,330452.9935759981,237107.96379830636
2016-10-10,165138.448999,Cluster 1,185324.80017648745,340586.9226591441,154197.65278095932
2016-10-11,142031.35898,Cluster 1,185324.80017648745,319009.6936858335,145055.7203299407
2016-10-12,163279.60567,Cluster 1,185324.80017648745,330786.8979261931,152145.32771864565
2016-10-13,124905.6770175,Cluster 1,185324.80017648745,322287.7985938983,120569.67297959124
2016-10-14,161551.16808,Cluster 1,185324.80017648745,309121.4993139538,145062.79463309897
2016-10-15,204167.79803,Cluster 1,185324.80017648745,317048.2236787482,204797.41568605672
2016-10-16,264546.163013,Cluster 1,185324.80017648745,331890.482390455,233272.5086825388
2016-10-17,165269.516006,Cluster 1,185324.80017648745,341820.522354278,151079.53119691167
2016-10-18,142567.245972,Cluster 1,185324.80017648745,320677.41544524324,142841.72908324652
2016-10-19,156396.168034,Cluster 1,185324.80017648745,332217.6687674591,151120.2909285366
2016-10-20,135072.131092,Cluster 1,185324.80017648745,323889.56667263096,120874.20767029416
2016-10-21,166857.156977,Cluster 1,185324.80017648745,310988.16614448413,148699.10020258735
2016-10-22,198774.683,Cluster 1,185324.80017648745,318755.4091436014,209531.52551235308
2016-10-23,243331.528032,Cluster 1,185324.80017648745,333299.04971493385,239467.7523350808
2016-10-24,154835.97704,Cluster 1,185324.80017648745,343029.30269717687,158439.28063017622
2016-10-25,138175.209952,Cluster 1,185324.80017648745,322311.5835535456,151353.4938331983
2016-10-26,153056.88056,Cluster 1,185324.80017648745,333619.65328069904,160307.88194586485
2016-10-27,125785.315997,Cluster 1,185324.80017648745,325459.1080522961,131008.97546147284
2016-10-28,155636.300025,Cluster 1,185324.80017648745,312817.276657714,162090.8482572009
2016-10-29,194204.41103,Cluster 1,185324.80017648745,320428.2469691437,223207.3193989596
2016-10-30,221718.226015,Cluster 1,185324.80017648745,334679.2774340197,254364.4128164475
2016-10-31,154742.94298,Cluster 1,185324.80017648745,344213.7630396546,172336.57020367173
2016-11-01,187150.43096,Cluster 1,185324.80017648745,323912.8730918782,164537.79184585344
2016-11-02,224527.297,Cluster 1,185324.80017648745,334993.4306311136,175787.9032794386
2016-11-03,179977.18303,Cluster 1,185324.80017648745,326997.0711164811,145625.36650530118
2016-11-04,201330.409305,Cluster 1,185324.80017648745,314609.5864662391,189669.6346473409
2016-11-05,210822.104668,Cluster 1,185324.80017648745,322067.4282111218,250922.0142972783
2016-11-06,272951.415009,Cluster 1,185324.80017648745,336031.73572509794,283745.0436463116
2016-11-07,204299.005964,Cluster 1,185324.80017648745,345374.39268683945,203161.3291704429
2016-11-08,177621.86134,Cluster 1,185324.80017648745,325481.94555911503,196045.52090690733
2016-11-09,188952.707971,Cluster 1,185324.80017648745,336339.56833141576,207300.6706598266
2016-11-10,137467.6750015,Cluster 1,185324.80017648745,328504.09120364947,177789.59695049527
2016-11-11,176612.7591,Cluster 1,185324.80017648745,316365.8359801426,200311.0936792264
2016-11-12,424836.981916,Cluster 1,185324.80017648745,323673.6300216183,263609.40211215924
