date,sales,cluster,Test_Forecast,Test Forecast,test_Forecast_prophet_online
2016-03-15,139910.015002,Cluster 2,191496.05002183447,201769.1601970815,141887.63847497775
2016-03-16,175922.8989,Cluster 2,191669.36754356147,226624.0074028304,157233.55151718482
2016-03-17,124292.974,Cluster 2,191472.6155512548,203258.8987378972,123975.72394792592
2016-03-18,162368.934,Cluster 2,191446.50026645488,173088.15360772307,156146.84284914867
2016-03-19,225552.92311,Cluster 2,191507.44455085223,194058.38974876105,217769.23612446984
2016-03-20,245143.2809,Cluster 2,191497.42932020192,231613.3918207567,240739.3331768525
2016-03-21,152563.304898,Cluster 2,191474.7783132511,251758.73803043852,155941.89775944094
2016-03-22,128024.417,Cluster 2,191503.12291754736,202168.03842617208,143798.53524000512
2016-03-23,172130.268999,Cluster 2,191605.98914045008,226734.0862893401,161158.13028403767
2016-03-24,131353.431976,Cluster 2,191489.21425182084,203820.11685263645,128508.9454856985
2016-03-25,155670.9751,Cluster 2,191473.7144876849,174059.60097394342,139753.9753241588
2016-03-26,201903.085514,Cluster 2,191509.88572000465,194587.1472153476,200816.0658941163
2016-03-27,219864.71,Cluster 2,191503.9415492236,231566.18707927607,223109.7782453432
2016-03-28,143348.76897,Cluster 2,191490.497879439,251438.07916871915,137569.1001631822
2016-03-29,126913.209966,Cluster 2,191507.32077394257,202675.05382948916,124404.59182702006
2016-03-30,156022.634904,Cluster 2,191568.37322674037,226704.31397704576,141205.85637877038
2016-03-31,135237.265012,Cluster 2,191499.0657983657,204228.32204501252,107607.75555250973
2016-04-01,202229.79301,Cluster 2,191489.86648500912,175095.3011755776,197817.190506077
2016-04-02,293209.73509000003,Cluster 2,191511.33458592236,195257.77241389945,263695.34397074406
2016-04-03,343446.623,Cluster 2,191507.806642582,231490.7860003193,290078.8955398788
2016-04-04,176729.054034,Cluster 2,191499.82764819695,250979.58322297013,205673.80040901783
2016-04-05,149944.960998,Cluster 2,191509.8122567849,203157.26976332828,195071.4948864744
2016-04-06,169194.36302,Cluster 2,191546.0476884693,226798.75155417493,214659.07541770255
2016-04-07,126699.463004,Cluster 2,191504.91282048277,204679.104829127,182445.13102752267
2016-04-08,165862.8279,Cluster 2,191499.4529073196,176016.4510245063,167055.47873726476
2016-04-09,237905.77504,Cluster 2,191512.19450685225,195843.9739803538,228895.36839961668
2016-04-10,277146.77897,Cluster 2,191510.10062619657,231481.4534966261,251191.9092701385
2016-04-11,151962.098006,Cluster 2,191505.3649883524,250612.73433533605,161836.09181107537
2016-04-12,137859.14603,Cluster 2,191511.29098453769,203597.23879856517,147407.31615337168
2016-04-13,156359.847974,Cluster 2,191532.7971886161,226807.247104758,162628.27442337672
2016-04-14,120482.218001,Cluster 2,191508.3831048165,205127.3761014465,126897.18584543608
2016-04-15,154024.0789,Cluster 2,191505.1425747254,176997.9376586315,271822.2248146183
2016-04-16,204026.294016,Cluster 2,191512.70488120543,196436.97787064407,339980.354912362
2016-04-17,321519.61611,Cluster 2,191511.46213556663,231408.6740487833,369865.1475553848
2016-04-18,334151.085902,Cluster 2,191508.65147237916,250218.55123932785,287768.10044662084
2016-04-19,237105.77202,Cluster 2,191512.16862885843,204076.29389381487,276898.82379433187
2016-04-20,241157.420012,Cluster 2,191524.9328431195,226859.50053848152,297469.5869433266
2016-04-21,427454.802032,Cluster 2,191510.44276409532,205538.3922555543,269546.3961589977
2016-04-22,189605.045,Cluster 2,191508.51946697367,177914.1361078715,176208.96595282166
2016-04-23,253972.94989,Cluster 2,191513.0077950797,197031.6092075363,235846.01617233703
2016-04-24,263755.94399,Cluster 2,191512.27020923945,231383.3440591214,257422.86759250856
2016-04-25,143286.098699,Cluster 2,191510.6020437645,249833.86990883976,166926.24170372885
2016-04-26,129209.13826,Cluster 2,191512.68952227663,204506.2546423678,149247.73381040432
2016-04-27,162147.60603,Cluster 2,191520.26525089468,226896.8965919717,163071.278265749
2016-04-28,110893.88402,Cluster 2,191511.6651988981,205974.1730573416,129323.6766825051
2016-04-29,172353.093005,Cluster 2,191510.52369682456,178835.65703473342,205702.8131280756
2016-04-30,268052.223,Cluster 2,191513.187578438,197593.1878050172,270705.61177444353
2016-05-01,640999.4538,Cluster 2,191512.7498115654,231332.54895393347,302917.92016805883
2016-05-02,185925.5441,Cluster 2,191511.7597334713,249468.5646991441,208627.80666470213
2016-05-03,161369.02899,Cluster 2,191512.99867935397,204955.2717686226,194531.12623371996
2016-05-04,182044.974976,Cluster 2,191517.49497367497,226930.2415582454,213248.6617210381
2016-05-05,134368.223904,Cluster 2,191512.39072999064,206377.25495141215,181851.32139753352
2016-05-06,179742.96502,Cluster 2,191511.71323353465,179736.45493295265,237009.79994588197
2016-05-07,527989.94204,Cluster 2,191513.29428221972,198165.7017866765,310237.63987836806
2016-05-08,357297.039952,Cluster 2,191513.0344618378,231292.50625752856,342539.1646807975
2016-05-09,159146.059106,Cluster 2,191512.4468375001,249093.9052404944,247057.3638893616
2016-05-10,133038.349975,Cluster 2,191513.1821681352,205382.8351109092,235024.04571295905
2016-05-11,167699.480004,Cluster 2,191515.85077780177,226973.30563385077,256151.22184144217
2016-05-12,247547.724,Cluster 2,191512.8213422124,206788.06975245,228269.3025498924
2016-05-13,158072.990925,Cluster 2,191512.4192391777,180616.22506660328,167382.2545760859
2016-05-14,226233.58128,Cluster 2,191513.3576123141,198713.17458658828,236762.59188023212
2016-05-15,258697.90112,Cluster 2,191513.20340550883,231253.24976769896,265784.8215781253
2016-05-16,160896.53999,Cluster 2,191512.85464275532,248739.17874501625,166992.50669742958
2016-05-17,130897.40001,Cluster 2,191513.29107113407,205806.5030998083,151908.24240991025
2016-05-18,161672.237004,Cluster 2,191514.8749259808,227004.8900418809,170356.93506117564
2016-05-19,125582.501008,Cluster 2,191513.07691621524,207185.0439321593,140183.02949211627
2016-05-20,169557.91809,Cluster 2,191512.8382627889,181487.9038555238,130764.0847818432
2016-05-21,219058.86802,Cluster 2,191513.39519955596,199258.84040956956,198971.7301314783
2016-05-22,253224.878015,Cluster 2,191513.303675794,231210.157532983,227114.31547805032
2016-05-23,155072.968934,Cluster 2,191513.09668052432,248382.3428798237,126919.75123790347
2016-05-24,118346.872,Cluster 2,191513.35570649264,206224.17140316224,110701.61625198757
2016-05-25,148204.29398,Cluster 2,191514.2957451228,227043.93593128247,128357.43153992116
2016-05-26,124000.22503,Cluster 2,191513.2286027388,207575.80114794755,97419.24141118593
2016-05-27,217368.69289,Cluster 2,191513.08695879937,182337.043789943,157822.68841306647
2016-05-28,198353.916015,Cluster 2,191513.41750807705,199791.91264746228,227755.8785681416
2016-05-29,239353.12801,Cluster 2,191513.3631875236,231173.19254623976,259399.81009917625
2016-05-30,167784.41499,Cluster 2,191513.2403331155,248035.96709280496,162169.21542545414
2016-05-31,214784.92893,Cluster 2,191513.39406842587,206630.74604583243,150433.225774806
2016-06-01,184552.803054,Cluster 2,191513.95199368524,227077.6094256341,171506.68570185927
2016-06-02,139826.122004,Cluster 2,191513.31863068047,207961.41478001588,142486.70594142142
2016-06-03,179366.18628,Cluster 2,191513.2345631442,183175.6699250308,178332.95461939587
2016-06-04,242470.6681,Cluster 2,191513.430748477,200315.1285024798,250841.63492277544
2016-06-05,275089.6081,Cluster 2,191513.3985085159,231132.59517752856,284607.4347970624
2016-06-06,163117.240965,Cluster 2,191513.32559281297,247694.82229400592,189703.20932805413
2016-06-07,134876.168096,Cluster 2,191513.4168367365,207033.58156320525,179841.3877416242
2016-06-08,158389.938971,Cluster 2,191513.7479726974,227112.5845713151,202210.9273969484
2016-06-09,119147.730998,Cluster 2,191513.37206344496,208337.4944245084,174707.77987384697
2016-06-10,156201.4849,Cluster 2,191513.3221682593,183996.79641963224,160902.7531687482
2016-06-11,200287.51713,Cluster 2,191513.43860682807,200830.5871950423,230191.84204033777
2016-06-12,227782.217,Cluster 2,191513.4194719882,231095.3952730019,260816.57998672957
2016-06-13,147555.192004,Cluster 2,191513.37619556196,247359.1177721576,163224.64688854656
2016-06-14,123489.553044,Cluster 2,191513.4303500276,207426.6130193477,149743.10915669892
2016-06-15,160471.68106,Cluster 2,191513.62688356455,227146.78889029412,168825.26192509243
2016-06-16,131326.556964,Cluster 2,191513.4037764917,208709.0929556312,138577.2656316199
2016-06-17,173951.8923,Cluster 2,191513.37416304444,184803.98297629863,134009.14850029166
2016-06-18,243707.20478,Cluster 2,191513.44327086257,201335.00940416628,198304.67421114256
2016-06-19,194273.282985,Cluster 2,191513.43191408407,231057.64168885528,224226.7385138857
2016-06-20,160170.524975,Cluster 2,191513.4062289573,247030.68054286123,121780.99991027568
2016-06-21,140417.518968,Cluster 2,191513.43837034315,207814.048597523,103663.20850488514
2016-06-22,152890.89503,Cluster 2,191513.5550155757,227179.6869602886,117193.48092714432
2016-06-23,122417.0733,Cluster 2,191513.42259860097,209072.5302849255,83063.3792366475
2016-06-24,148854.79102,Cluster 2,191513.40502263152,185596.87943375047,140521.6399038159
2016-06-25,634446.057,Cluster 2,191513.4460390282,201831.777275902,210832.453726643
2016-06-26,233731.63004,Cluster 2,191513.4392986312,231020.80383180312,226346.36925788264
2016-06-27,143524.533999,Cluster 2,191513.4240541715,246706.95986972225,122644.96497556666
2016-06-28,120804.644,Cluster 2,191513.44313050565,208193.9832509172,102577.22942672017
2016-06-29,148143.646978,Cluster 2,191513.51236098143,227212.88215643272,114417.15317175284
2016-06-30,116027.483984,Cluster 2,191513.43376976976,209430.20192487343,74809.54674528059
2016-07-01,198831.52999,Cluster 2,191513.4233382013,186374.9833793596,200856.05806201336
2016-07-02,250483.648,Cluster 2,191513.44768197084,202318.79939774403,281381.06799765537
2016-07-03,542717.38598,Cluster 2,191513.4436814568,230984.89643094304,308909.6197280539
2016-07-04,175788.769004,Cluster 2,191513.43463366997,246389.87054219964,206021.0159921232
2016-07-05,149356.624,Cluster 2,191513.4459557245,208567.1035438976,192242.0447517998
2016-07-06,176753.8156,Cluster 2,191513.48704492013,227244.74371246013,210320.21734537743
2016-07-07,124588.40503,Cluster 2,191513.44040000497,209781.24682143764,176307.92666550854
2016-07-08,168070.44219,Cluster 2,191513.43420873224,187139.73196671373,139450.86731108042
2016-07-09,209128.120006,Cluster 2,191513.4486570788,202797.451720458,216157.07637149317
2016-07-10,222421.058,Cluster 2,191513.44628272124,230949.20461303985,239802.90357863877
2016-07-11,155347.047102,Cluster 2,191513.44091274103,246078.01841915835,133861.8263121717
2016-07-12,129304.257043,Cluster 2,191513.447632529,208933.7853408683,116912.3775448711
2016-07-13,149672.114,Cluster 2,191513.47201950563,227276.5079671326,131325.61162719756
2016-07-14,112906.24607,Cluster 2,191513.44433513653,210125.9089038395,95316.38544931824
2016-07-15,157628.82598,Cluster 2,191513.44066053492,187890.3182020778,135278.31992029995
2016-07-16,215357.49602,Cluster 2,191513.4492358182,203267.46910083585,213978.52205768507
2016-07-17,223298.04507,Cluster 2,191513.44782660584,230914.5386530925,239114.31293713488
2016-07-18,151718.446995,Cluster 2,191513.44463945212,245771.91653727085,135136.74245337836
2016-07-19,135109.980996,Cluster 2,191513.44862773444,209293.5930559471,120233.89382333455
2016-07-20,153913.75196,Cluster 2,191513.463101725,227307.47480461185,136455.65500897664
2016-07-21,125339.81007,Cluster 2,191513.44667068875,210464.5911807445,102038.1826055225
2016-07-22,156050.01421,Cluster 2,191513.4444897645,188627.7065367267,143420.79486649067
2016-07-23,195117.8139,Cluster 2,191513.4495793076,203728.95475143392,222460.5782722117
2016-07-24,424963.165992,Cluster 2,191513.4487429216,230880.23067131985,251645.57712375143
2016-07-25,152787.329976,Cluster 2,191513.4468513041,245471.31952154284,143698.22097948258
2016-07-26,124271.27397,Cluster 2,191513.44921840192,209647.1887226992,128527.4718417478
2016-07-27,147519.53704,Cluster 2,191513.4578089052,227337.9418303324,144122.35783450076
2016-07-28,117135.45004,Cluster 2,191513.4480568696,210797.0018992929,109321.84515464467
2016-07-29,159772.32098,Cluster 2,191513.44676246247,189351.76491049305,148188.86472599255
2016-07-30,209058.96,Cluster 2,191513.44978317307,204182.31103753095,227279.13036421585
2016-07-31,240780.427004,Cluster 2,191513.449286767,230846.67586788384,257645.43458410472
2016-08-01,200124.25497,Cluster 2,191513.4481640672,245176.02243469292,150938.47338541894
2016-08-02,159807.19191,Cluster 2,191513.4495689708,209994.2942584273,136347.42358743673
2016-08-03,180131.47502,Cluster 2,191513.4546675472,227367.8999107497,153287.6778431257
2016-08-04,133909.3871,Cluster 2,191513.44887958613,211123.59609922607,119061.59647199936
2016-08-05,166427.50199,Cluster 2,191513.4481113385,190062.84787586823,140287.5000462275
2016-08-06,202096.79188,Cluster 2,191513.44990416992,204627.41129746565,219284.19463482543
2016-08-07,214248.018,Cluster 2,191513.4496095464,230813.6785566721,249905.55720935657
2016-08-08,160125.45698,Cluster 2,191513.4489432093,244886.1207033733,141250.0384431137
2016-08-09,131230.91097,Cluster 2,191513.44977703807,210335.24398264376,126865.01153953413
2016-08-10,151386.862026,Cluster 2,191513.4528031101,227397.25128418315,143510.4306427983
2016-08-11,125206.365973,Cluster 2,191513.44936787925,211444.25245066464,109602.7330885864
2016-08-12,183221.9103,Cluster 2,191513.4489119142,190761.2181260657,141400.7221244596
2016-08-13,165136.1261,Cluster 2,191513.44997598312,205064.6137873808,220627.4523565629
2016-08-14,178331.327016,Cluster 2,191513.4498011202,230781.26290023667,253119.83596715285
2016-08-15,154211.705904,Cluster 2,191513.4494056404,244601.33975653845,146783.37526531343
2016-08-16,154075.540248,Cluster 2,191513.4499005287,210670.06620189545,134127.59521567385
2016-08-17,167628.636,Cluster 2,191513.4516965421,227426.14182917852,151815.37339306463
2016-08-18,125305.50498,Cluster 2,191513.4496576876,211759.18988738465,118856.51956774468
2016-08-19,162597.51802,Cluster 2,191513.44938706636,191447.0156799273,152813.61522321918
2016-08-20,204251.395,Cluster 2,191513.4500186052,205493.9341939098,232072.775039518
2016-08-21,226014.645,Cluster 2,191513.44991482177,230749.4604842019,264286.9611874396
2016-08-22,165627.763,Cluster 2,191513.4496800993,244321.71242261867,157440.25709822026
2016-08-23,144342.217996,Cluster 2,191513.449973822,210998.8694259569,144101.0044155809
2016-08-24,160439.236001,Cluster 2,191513.45103977955,227454.46808837212,160701.89045248373
2016-08-25,123776.670996,Cluster 2,191513.44982969263,212068.47978161075,126695.32020423636
2016-08-26,156522.95502999998,Cluster 2,191513.44966907537,192120.55672219308,126234.46171406092
2016-08-27,195697.119492,Cluster 2,191513.450043902,205915.5680189352,201820.87989944703
2016-08-28,217839.1648,Cluster 2,191513.44998230517,230718.1949924372,230750.72717002832
2016-08-29,148609.862,Cluster 2,191513.4498429943,244047.07897421,120839.97831907596
2016-08-30,136236.95618,Cluster 2,191513.45001732255,211321.80039933173,104029.43849084356
2016-08-31,171587.44304,Cluster 2,191513.45064998235,227482.31155100348,119193.37899009974
2016-09-01,142010.53297,Cluster 2,191513.44993177988,212372.20944411893,82830.21894601487
2016-09-02,210818.3369,Cluster 2,191513.4498364514,192781.9932503244,184565.42366776604
2016-09-03,271445.81902,Cluster 2,191513.4500589159,206329.64590677223,264491.8539894816
2016-09-04,273926.587,Cluster 2,191513.4500223574,230687.5152487628,298099.1009902165
2016-09-05,194997.586004,Cluster 2,191513.44993967455,243777.3732362999,193912.67660914737
2016-09-06,166563.06807,Cluster 2,191513.4500431407,211638.9190022476,181953.0341398612
2016-09-07,183282.53308,Cluster 2,191513.4504186326,227509.64682520932,201370.50345436647
2016-09-08,136692.348823,Cluster 2,191513.44999237,212670.5092699651,169279.4953102618
2016-09-09,162898.708,Cluster 2,191513.4499357913,193431.5816320164,151672.95257498889
2016-09-10,241775.618,Cluster 2,191513.45006782693,206736.28734500444,228296.912256755
2016-09-11,271236.77204,Cluster 2,191513.45004612897,230657.3710023192,258666.1621036926
2016-09-12,154909.75,Cluster 2,191513.44999705564,243512.5096112704,151518.36540986798
2016-09-13,126338.72095,Cluster 2,191513.4500584641,211950.36576143143,136338.64115330018
2016-09-14,151350.10803,Cluster 2,191513.4502813235,227536.49108103957,152536.40140195345
2016-09-15,125418.528996,Cluster 2,191513.45002833105,212963.4465471504,118384.6686076566
2016-09-16,168531.788,Cluster 2,191513.44999475084,194069.5184093664,151288.62068903746
2016-09-17,234801.217555,Cluster 2,191513.4500731157,207135.64793075496,227663.77687080897
2016-09-18,268124.65388,Cluster 2,191513.4500602377,230627.77331979875,258102.45014604295
2016-09-19,153816.58098,Cluster 2,191513.450031112,243252.38739757423,150983.8931360257
2016-09-20,140549.15902,Cluster 2,191513.4500675588,212256.2199024987,136096.89884018755
2016-09-21,163642.076,Cluster 2,191513.45019982872,227562.85899183823,151823.13445619238
2016-09-22,118257.62695,Cluster 2,191513.4500496744,213251.13921725636,117616.00714494096
2016-09-23,163947.0737,Cluster 2,191513.4500297441,194696.01359580184,145551.80191604467
2016-09-24,226954.420096,Cluster 2,191513.45007625467,207527.83908606545,220811.46089054813
2016-09-25,254401.394,Cluster 2,191513.4500686114,230598.70588840792,250150.28909261516
2016-09-26,149804.288984,Cluster 2,191513.4500513249,242996.93677526969,142233.20945728582
2016-09-27,129401.2028,Cluster 2,191513.45007295656,212556.59193748824,126225.69729956848
2016-09-28,153908.917034,Cluster 2,191513.4501514605,227588.74848746156,140472.10305748603
2016-09-29,118335.665001,Cluster 2,191513.45006234196,213533.66911778375,105139.59253822334
2016-09-30,178774.26991,Cluster 2,191513.45005051303,195311.27829883603,177887.91621938377
2016-10-01,307143.060245,Cluster 2,191513.4500781177,207913.00199879732,256200.66441825544
2016-10-02,349412.468,Cluster 2,191513.4500735813,230570.15756001952,288229.62801078986
2016-10-03,193353.614041,Cluster 2,191513.4500633216,242746.06222253203,182575.13228813317
2016-10-04,154122.949,Cluster 2,191513.45007616025,212851.5782281872,168756.75466925508
2016-10-05,183314.683,Cluster 2,191513.45012275336,227614.17807704897,185893.1702556835
2016-10-06,123636.059275,Cluster 2,191513.45006986032,213811.1334437733,151235.46486089117
2016-10-07,175555.27598,Cluster 2,191513.4500628397,195915.50637480835,155219.1846585754
2016-10-08,246463.31788,Cluster 2,191513.45007922343,208291.2563938481,232681.5242694797
2016-10-09,292801.4519,Cluster 2,191513.45007653104,230542.1239213576,262734.2079496733
2016-10-10,159877.072,Cluster 2,191513.45007044173,242499.68873240895,154110.38059292297
2016-10-11,127081.348978,Cluster 2,191513.45007806164,213141.2730254632,138531.4469092499
2016-10-12,157607.68895,Cluster 2,191513.45010571528,227639.14903551235,152905.392860924
2016-10-13,124774.688996,Cluster 2,191513.45007432255,214083.6230871804,117014.28439544166
2016-10-14,166328.637174,Cluster 2,191513.45007015576,196508.9019759824,150939.22357341123
2016-10-15,222511.197,Cluster 2,191513.4500798797,208662.727916043,228463.2882887091
2016-10-16,293248.38306,Cluster 2,191513.4500782817,230514.59067856093,260097.31075878837
2016-10-17,166255.041034,Cluster 2,191513.45007466763,242257.7325502008,152246.1942330571
2016-10-18,133058.206044,Cluster 2,191513.4500791901,213425.77485747897,137290.40141330953
2016-10-19,151154.551982,Cluster 2,191513.4500956029,227663.67335906587,152890.44402783772
2016-10-20,135923.437,Cluster 2,191513.4500769709,214351.2250969643,118446.71298516529
2016-10-21,171198.3911,Cluster 2,191513.45007449787,197091.65535671552,153555.77216449793
2016-10-22,221432.572906,Cluster 2,191513.4500802692,209027.5389645316,232164.4204539424
2016-10-23,272968.11089,Cluster 2,191513.4500793208,230487.55264846905,265394.28107907926
2016-10-24,148419.573096,Cluster 2,191513.45007717572,242020.11487759053,158644.53724038048
2016-10-25,130743.50296,Cluster 2,191513.4500798599,213705.17358000844,144699.07990431995
2016-10-26,156787.648986,Cluster 2,191513.4500896011,227687.7577409255,161446.3371174203
2016-10-27,118674.421906,Cluster 2,191513.4500785428,214614.02965255984,127817.68051685214
2016-10-28,162446.611115,Cluster 2,191513.450077075,197663.95926414328,167012.6751351612
2016-10-29,217883.39602,Cluster 2,191513.45008050036,209385.8072663227,245713.9089539896
2016-10-30,264230.9358,Cluster 2,191513.45007993744,230460.998749382,280188.69458839454
2016-10-31,147647.741003,Cluster 2,191513.45007866435,241786.75880391628,171046.86988263967
2016-11-01,174282.64883,Cluster 2,191513.45008025743,213979.5629259293,156074.7803730179
2016-11-02,249822.91,Cluster 2,191513.45008603897,227711.4099222051,176132.00391113828
2016-11-03,205821.15209,Cluster 2,191513.4500794757,214872.1207535656,141550.77946915568
2016-11-04,235802.936,Cluster 2,191513.4500786045,198226.00062269653,201542.04163679684
2016-11-05,240916.905004,Cluster 2,191513.45008063756,209737.65182580988,279856.91608227097
2016-11-06,318298.0831,Cluster 2,191513.45008030345,230434.92119436408,316058.41951053
2016-11-07,191617.80298,Cluster 2,191513.45007954785,241557.58666952487,207980.22150056352
2016-11-08,173931.78097,Cluster 2,191513.45008049335,214249.03156511567,193774.2005918118
2016-11-09,196995.322995,Cluster 2,191513.4500839248,227734.6384248412,214003.33195812028
2016-11-10,137550.090044,Cluster 2,191513.45008002943,215125.58418049864,179964.8012779364
2016-11-11,177959.487,Cluster 2,191513.4500795124,198777.96313696227,211589.2887424779
2016-11-12,501807.19616,Cluster 2,191513.45008071905,210083.1866160384,292455.6063650094
2016-11-13,331112.442096,Cluster 2,191513.45008052076,230409.31137782545,322169.35515692027
